OrderID,Date,Region,Product,Quantity,UnitPrice,Revenue
4051,2024-07-20,North,Widget A,10,9.9,99.0
4052,2024-07-20,West,Gadget Y,3,69.3,207.9
4053,2024-07-20,West,Widget A,7,10.28,71.96
4054,2024-07-21,North,Gadget Y,4,57.22,228.88
4055,2024-07-21,South,Widget A,10,10.37,103.7
4056,2024-07-21,West,Widget A,9,10.98,98.82
4057,2024-07-21,West,Widget A,8,10.67,85.36
4058,2024-07-21,South,Gadget Y,10,55.73,557.3
4059,2024-07-22,North,Widget A,10,11.03,110.3
4060,2024-07-22,East,Widget A,10,9.23,92.3
4061,2024-07-22,South,Widget B,4,18.54,74.16
4062,2024-07-22,South,Widget B,9,18.17,163.53
4063,2024-07-22,West,Widget C,3,88.59,265.77
4064,2024-07-22,East,Widget A,3,10.26,30.78
4065,2024-07-23,North,Widget C,2,97.63,195.26
4066,2024-07-23,East,Widget A,5,11.05,55.25
4067,2024-07-23,East,Widget B,10,18.49,184.9
4068,2024-07-24,West,Widget C,8,81.41,651.28
4069,2024-07-24,South,Widget A,6,11.98,71.88
4070,2024-07-24,North,Gadget X,5,48.68,243.4
4071,2024-07-24,South,Widget A,5,10.84,54.2
4072,2024-07-25,North,Widget A,9,9.22,82.98
4073,2024-07-25,North,Widget C,6,81.04,486.24
4074,2024-07-26,South,Widget B,5,20.77,103.85
4075,2024-07-26,South,Widget A,9,9.78,88.02
4076,2024-07-26,South,Widget A,1,11.7,11.7
4077,2024-07-26,North,Widget A,5,9.25,46.25
4078,2024-07-26,West,Widget B,2,19.57,39.14
4079,2024-07-26,North,Widget C,5,95.16,475.8
4080,2024-07-27,North,Widget B,7,20.51,143.57
4081,2024-07-27,East,Widget A,10,9.73,97.3
4082,2024-07-27,West,Widget A,3,11.05,33.15
4083,2024-07-27,East,Gadget X,5,48.73,243.65
4084,2024-07-27,East,Widget A,6,10.33,61.98
4085,2024-07-28,West,Widget C,6,97.53,585.18
4086,2024-07-28,North,Widget B,7,18.95,132.65
4087,2024-07-29,South,Widget C,1,91.42,91.42
4088,2024-07-29,South,Widget A,3,11.01,33.03
4089,2024-07-29,West,Widget A,6,10.25,61.5
4090,2024-07-29,West,Widget B,2,20.03,40.06
4091,2024-07-29,East,Widget A,6,11.54,69.24
4092,2024-07-29,East,Widget A,9,9.88,88.92
4093,2024-07-30,North,Widget B,6,18.79,112.74
4094,2024-07-30,East,Widget B,5,17.07,85.35
4095,2024-07-30,North,Gadget X,6,43.29,259.74
4096,2024-07-30,South,Widget B,1,20.21,20.21
4097,2024-07-31,West,Widget A,9,9.76,87.84
4098,2024-07-31,South,Widget A,1,10.22,10.22
4099,2024-07-31,North,Widget B,6,21.49,128.94
4100,2024-07-31,West,Widget B,4,21.59,86.36
4101,2024-07-31,South,Widget B,9,20.44,183.96
4102,2024-07-31,North,Widget A,6,9.96,59.76
4103,2024-08-01,East,Widget B,6,20.3,121.8
4104,2024-08-01,North,Widget B,4,16.91,67.64
4105,2024-08-01,South,Widget A,6,10.62,63.72
4106,2024-08-02,South,Gadget Y,9,61.34,552.06
4107,2024-08-03,West,Gadget X,4,52.45,209.8
4108,2024-08-03,West,Widget A,4,9.32,37.28
4109,2024-08-03,West,Widget B,3,17.24,51.72
4110,2024-08-04,West,Widget B,3,17.23,51.69
4111,2024-08-04,North,Widget A,9,10.41,93.69
4112,2024-08-04,West,Gadget X,7,42.53,297.71
4113,2024-08-04,West,Widget B,3,19.15,57.45
4114,2024-08-04,South,Widget A,10,10.08,100.8
4115,2024-08-05,West,Widget A,5,11.44,57.2
4116,2024-08-05,North,Widget B,6,20.45,122.7
4117,2024-08-05,North,Widget B,5,18.03,90.15
4118,2024-08-05,West,Gadget X,5,42.34,211.7
4119,2024-08-06,West,Widget C,5,82.43,412.15
4120,2024-08-06,West,Widget B,6,18.79,112.74
4121,2024-08-07,South,Widget C,8,81.49,651.92
4122,2024-08-07,West,Widget B,4,17.98,71.92
4123,2024-08-07,South,Widget B,4,18.54,74.16
4124,2024-08-07,South,Widget C,1,95.38,95.38
4125,2024-08-07,North,Widget C,4,87.72,350.88
4126,2024-08-08,South,Widget A,8,10.27,82.16
4127,2024-08-08,West,Widget C,4,96.47,385.88
4128,2024-08-09,East,Widget C,7,78.6,550.2
4129,2024-08-10,East,Widget B,6,17.58,105.48
4130,2024-08-11,West,Widget B,7,16.77,117.39
4131,2024-08-11,South,Gadget Y,3,67.67,203.01
4132,2024-08-11,East,Widget B,5,19.68,98.4
4133,2024-08-11,East,Widget A,10,11.67,116.7
4134,2024-08-11,South,Gadget X,1,45.68,45.68
4135,2024-08-12,West,Widget A,9,11.9,107.1
4136,2024-08-12,South,Widget A,4,9.01,36.04
4137,2024-08-12,South,Widget A,4,9.97,39.88
4138,2024-08-13,South,Widget A,4,9.91,39.64
4139,2024-08-13,South,Widget B,5,17.08,85.4
4140,2024-08-13,North,Widget A,2,11.94,23.88
4141,2024-08-13,North,Widget A,1,9.86,9.86
4142,2024-08-13,West,Widget A,3,10.37,31.11
4143,2024-08-13,South,Widget C,5,91.7,458.5
4144,2024-08-14,West,Widget A,1,9.08,9.08
4145,2024-08-15,East,Widget A,5,9.61,48.05
4146,2024-08-15,South,Widget B,2,18.74,37.48
4147,2024-08-15,South,Widget B,6,21.56,129.36
4148,2024-08-15,North,Widget A,7,9.84,68.88
4149,2024-08-16,East,Widget A,3,11.81,35.43
4150,2024-08-16,East,Widget B,4,18.51,74.04
4151,2024-08-17,West,Widget B,2,20.83,41.66
4152,2024-08-18,South,Widget A,5,11.85,59.25
4153,2024-08-19,South,Widget A,4,11.56,46.24
4154,2024-08-19,South,Widget A,4,9.05,36.2
4155,2024-08-19,East,Widget A,1,9.42,9.42
4156,2024-08-19,North,Widget A,4,11.96,47.84
4157,2024-08-19,West,Widget A,8,10.01,80.08
4158,2024-08-19,North,Widget A,9,10.11,90.99
4159,2024-08-20,West,Widget B,10,18.55,185.5
4160,2024-08-20,West,Widget A,4,9.43,37.72
4161,2024-08-20,North,Widget C,7,83.67,585.69
4162,2024-08-20,West,Widget A,4,9.6,38.4
4163,2024-08-20,South,Widget A,5,9.44,47.2
4164,2024-08-21,South,Widget B,4,18.31,73.24
4165,2024-08-21,East,Widget A,4,10.79,43.16
4166,2024-08-21,South,Widget A,1,11.2,11.2
4167,2024-08-21,West,Widget B,10,17.02,170.2
4168,2024-08-21,South,Widget B,9,20.9,188.1
4169,2024-08-22,South,Widget C,3,98.66,295.98
4170,2024-08-23,West,Widget B,8,18.04,144.32
4171,2024-08-23,South,Widget A,9,11.83,106.47
4172,2024-08-23,East,Widget A,7,10.81,75.67
4173,2024-08-23,South,Widget A,5,10.92,54.6
4174,2024-08-23,North,Widget A,4,10.33,41.32
4175,2024-08-24,South,Widget C,7,77.06,539.42
4176,2024-08-24,North,Widget B,2,16.34,32.68
4177,2024-08-24,East,Widget A,9,9.85,88.65
4178,2024-08-24,South,Widget A,2,9.62,19.24
4179,2024-08-24,North,Widget A,3,10.38,31.14
4180,2024-08-24,East,Widget B,2,21.48,42.96
4181,2024-08-25,West,Widget A,3,11.77,35.31
4182,2024-08-25,North,Widget B,2,20.46,40.92
4183,2024-08-26,South,Widget A,9,9.84,88.56
4184,2024-08-26,East,Widget A,10,10.65,106.5
4185,2024-08-26,South,Widget C,1,94.96,94.96
4186,2024-08-27,South,Widget A,8,11.08,88.64
4187,2024-08-27,North,Widget B,1,17.15,17.15
4188,2024-08-28,South,Widget C,6,84.72,508.32
4189,2024-08-28,East,Widget A,2,9.45,18.9
4190,2024-08-28,North,Widget B,4,17.97,71.88
4191,2024-08-29,North,Gadget X,8,42.91,343.28
4192,2024-08-29,West,Widget A,10,11.44,114.4
4193,2024-08-30,South,Widget A,3,9.98,29.94
4194,2024-08-30,West,Widget C,10,81.52,815.2
4195,2024-08-30,South,Gadget X,5,52.13,260.65
4196,2024-08-30,East,Widget A,9,11.65,104.85
4197,2024-08-30,North,Widget A,10,11.31,113.1
4198,2024-08-30,East,Widget B,7,17.53,122.71
4199,2024-08-31,East,Widget B,4,20.38,81.52
4200,2024-09-01,North,Widget B,5,18.28,91.4
4201,2024-09-01,East,Widget B,8,20.27,162.16
4202,2024-09-01,East,Widget A,1,10.37,10.37
4203,2024-09-01,West,Widget B,2,19.73,39.46
4204,2024-09-01,South,Gadget Y,8,55.59,444.72
4205,2024-09-01,North,Widget B,10,16.78,167.8
4206,2024-09-02,West,Widget A,9,11.38,102.42
4207,2024-09-02,North,Widget B,3,18.14,54.42
4208,2024-09-02,East,Widget A,6,10.43,62.58
4209,2024-09-03,South,Widget B,5,19.26,96.3
4210,2024-09-03,East,Widget A,10,11.75,117.5
4211,2024-09-04,East,Widget A,6,9.43,56.58
4212,2024-09-05,North,Widget C,8,98.85,790.8
4213,2024-09-05,South,Widget A,4,9.49,37.96
4214,2024-09-05,North,Widget B,7,18.96,132.72
4215,2024-09-05,North,Widget B,1,20.86,20.86
4216,2024-09-05,South,Gadget X,3,47.87,143.61
4217,2024-09-05,South,Widget B,8,20.87,166.96
4218,2024-09-06,East,Widget A,6,10.08,60.48
4219,2024-09-06,East,Widget B,4,21.37,85.48
4220,2024-09-06,West,Widget B,10,17.72,177.2
4221,2024-09-06,West,Widget B,2,20.38,40.76
4222,2024-09-06,North,Gadget X,10,50.01,500.1
4223,2024-09-06,North,Widget A,4,9.51,38.04
4224,2024-09-07,North,Widget B,10,18.0,180.0
4225,2024-09-07,West,Gadget Y,1,67.61,67.61
4226,2024-09-07,East,Gadget X,7,50.48,353.36
4227,2024-09-08,West,Widget C,1,84.87,84.87
4228,2024-09-08,West,Widget B,1,19.34,19.34
4229,2024-09-08,East,Widget A,5,9.81,49.05
4230,2024-09-08,South,Gadget X,9,41.0,369.0
4231,2024-09-08,West,Widget C,10,98.08,980.8
4232,2024-09-08,North,Widget A,6,9.55,57.3
4233,2024-09-09,East,Gadget X,10,44.63,446.3
4234,2024-09-09,North,Widget C,10,91.08,910.8
4235,2024-09-09,West,Widget A,7,11.99,83.93
4236,2024-09-10,East,Widget A,5,9.0,45.0
4237,2024-09-10,East,Gadget X,7,52.61,368.27
4238,2024-09-10,West,Widget A,10,9.64,96.4
4239,2024-09-11,East,Gadget Y,1,54.81,54.81
4240,2024-09-11,West,Widget C,2,82.75,165.5
4241,2024-09-12,North,Widget B,5,20.06,100.3
4242,2024-09-12,East,Widget C,4,82.91,331.64
4243,2024-09-13,South,Widget C,4,98.4,393.6
4244,2024-09-13,West,Widget A,6,10.68,64.08
4245,2024-09-13,West,Widget A,7,9.09,63.63
4246,2024-09-14,West,Gadget X,10,43.53,435.3
4247,2024-09-14,East,Widget C,10,81.61,816.1
4248,2024-09-14,East,Widget A,6,11.39,68.34
4249,2024-09-14,West,Widget A,5,12.0,60.0
4250,2024-09-14,West,Gadget X,5,48.64,243.2
4251,2024-09-15,North,Widget B,7,16.78,117.46
4252,2024-09-15,North,Widget B,3,20.03,60.09
4253,2024-09-15,South,Widget A,7,11.16,78.12
4254,2024-09-16,West,Widget A,2,9.81,19.62
4255,2024-09-16,East,Gadget X,10,50.75,507.5
4256,2024-09-17,South,Widget C,5,92.91,464.55
4257,2024-09-17,South,Widget A,1,11.12,11.12
4258,2024-09-18,East,Widget A,6,11.66,69.96
4259,2024-09-18,North,Widget A,10,10.57,105.7
4260,2024-09-18,South,Widget B,8,21.36,170.88
4261,2024-09-18,East,Widget C,2,88.04,176.08
4262,2024-09-18,East,Gadget X,5,45.26,226.3
4263,2024-09-18,South,Widget C,4,77.55,310.2
4264,2024-09-19,East,Gadget Y,10,68.38,683.8
4265,2024-09-19,East,Widget A,6,11.77,70.62
4266,2024-09-19,West,Widget B,8,20.54,164.32
4267,2024-09-19,South,Widget B,10,18.26,182.6
4268,2024-09-19,East,Widget B,1,21.4,21.4
4269,2024-09-19,North,Widget B,7,17.62,123.34
4270,2024-09-20,North,Widget A,5,9.03,45.15
4271,2024-09-20,East,Widget B,9,18.73,168.57
4272,2024-09-20,West,Widget B,4,19.68,78.72
4273,2024-09-20,North,Widget C,10,100.05,1000.5
4274,2024-09-20,South,Widget A,1,10.15,10.15
4275,2024-09-21,West,Widget A,4,11.76,47.04
4276,2024-09-21,South,Widget A,4,10.35,41.4
4277,2024-09-21,South,Widget B,5,18.07,90.35
4278,2024-09-21,South,Widget B,2,17.56,35.12
4279,2024-09-21,North,Widget A,8,9.13,73.04
4280,2024-09-21,West,Widget A,5,11.52,57.6
4281,2024-09-22,West,Widget A,2,11.04,22.08
4282,2024-09-23,South,Widget B,1,17.5,17.5
4283,2024-09-23,East,Gadget Y,6,59.33,355.98
4284,2024-09-24,East,Widget A,7,11.53,80.71
4285,2024-09-24,North,Gadget X,5,47.63,238.15
4286,2024-09-25,North,Widget B,10,19.93,199.3
4287,2024-09-26,North,Widget A,1,10.58,10.58
4288,2024-09-26,West,Widget B,2,16.75,33.5
4289,2024-09-26,North,Widget A,3,11.52,34.56
4290,2024-09-27,West,Widget A,8,11.43,91.44
4291,2024-09-27,West,Widget B,1,20.13,20.13
4292,2024-09-27,North,Widget A,10,9.07,90.7
4293,2024-09-27,East,Widget A,9,9.35,84.15
4294,2024-09-27,West,Widget B,6,19.18,115.08
4295,2024-09-27,West,Widget A,7,11.58,81.06
4296,2024-09-28,North,Gadget Y,10,60.72,607.2
4297,2024-09-28,East,Widget B,1,18.24,18.24
4298,2024-09-28,East,Widget B,2,17.78,35.56
4299,2024-09-28,South,Widget A,5,10.52,52.6
4300,2024-09-29,East,Widget A,5,10.96,54.8
4301,2024-09-30,West,Widget A,5,9.67,48.35
4302,2024-09-30,East,Widget B,4,21.4,85.6
4303,2024-09-30,East,Widget B,2,17.58,35.16
4304,2024-10-01,South,Widget A,2,10.95,21.9
4305,2024-10-01,South,Widget C,8,96.35,770.8
4306,2024-10-01,South,Widget A,10,10.71,107.1
4307,2024-10-01,East,Widget A,6,11.99,71.94
4308,2024-10-01,South,Widget A,7,10.44,73.08
4309,2024-10-02,East,Gadget X,2,45.76,91.52
4310,2024-10-02,East,Widget C,6,96.98,581.88
4311,2024-10-02,East,Widget B,9,16.73,150.57
4312,2024-10-02,North,Widget B,7,18.04,126.28
4313,2024-10-03,North,Gadget X,7,52.34,366.38
4314,2024-10-03,North,Widget A,8,9.49,75.92
4315,2024-10-03,East,Widget B,4,17.12,68.48
4316,2024-10-03,West,Widget A,2,9.4,18.8
4317,2024-10-03,East,Widget B,7,17.93,125.51
4318,2024-10-04,North,Widget B,4,20.1,80.4
4319,2024-10-04,North,Gadget Y,10,58.09,580.9
4320,2024-10-04,West,Widget B,2,19.83,39.66
4321,2024-10-04,East,Widget C,5,81.58,407.9
4322,2024-10-04,North,Gadget X,1,43.05,43.05
4323,2024-10-04,West,Widget A,3,10.97,32.91
4324,2024-10-05,North,Widget B,8,21.49,171.92
4325,2024-10-05,South,Widget A,10,10.84,108.4
4326,2024-10-05,South,Widget B,7,20.55,143.85
4327,2024-10-05,South,Widget A,6,11.42,68.52
4328,2024-10-06,East,Widget A,9,11.25,101.25
4329,2024-10-06,East,Gadget Y,10,69.22,692.2
4330,2024-10-06,North,Widget B,7,19.87,139.09
4331,2024-10-07,South,Widget A,4,10.13,40.52
4332,2024-10-07,North,Gadget Y,9,66.56,599.04
4333,2024-10-07,West,Widget A,3,10.3,30.9
4334,2024-10-07,East,Widget A,6,10.03,60.18
4335,2024-10-08,North,Gadget Y,9,66.34,597.06
4336,2024-10-08,North,Gadget Y,3,59.93,179.79
4337,2024-10-08,North,Widget A,1,11.61,11.61
4338,2024-10-08,East,Widget A,4,10.84,43.36
4339,2024-10-08,North,Widget C,8,80.17,641.36
4340,2024-10-09,East,Gadget X,7,42.83,299.81
4341,2024-10-09,East,Widget B,7,16.82,117.74
4342,2024-10-09,West,Widget A,7,9.76,68.32
4343,2024-10-10,East,Widget B,9,17.33,155.97
4344,2024-10-10,East,Widget B,4,18.19,72.76
4345,2024-10-10,South,Gadget Y,5,61.9,309.5
4346,2024-10-10,West,Gadget Y,9,66.52,598.68
4347,2024-10-10,East,Widget A,5,9.8,49.0
4348,2024-10-10,East,Widget A,6,9.57,57.42
4349,2024-10-11,West,Widget A,3,11.26,33.78
4350,2024-10-12,West,Gadget X,1,46.45,46.45
4351,2024-10-12,East,Widget A,6,10.34,62.04
4352,2024-10-13,East,Gadget Y,8,67.59,540.72
4353,2024-10-14,East,Gadget Y,3,69.07,207.21
4354,2024-10-14,North,Gadget Y,9,70.43,633.87
4355,2024-10-14,West,Widget B,5,20.78,103.9
4356,2024-10-14,East,Widget B,3,18.84,56.52
4357,2024-10-15,West,Widget A,6,11.79,70.74
4358,2024-10-15,West,Widget B,5,17.85,89.25
4359,2024-10-16,North,Widget B,2,16.42,32.84
4360,2024-10-17,West,Widget C,10,79.12,791.2
4361,2024-10-17,West,Widget B,7,17.72,124.04
4362,2024-10-17,South,Widget B,6,19.57,117.42
4363,2024-10-17,North,Widget C,2,76.55,153.1
4364,2024-10-18,South,Widget A,4,10.38,41.52
4365,2024-10-18,West,Widget A,6,10.43,62.58
4366,2024-10-18,South,Widget A,1,9.67,9.67
4367,2024-10-18,South,Widget A,3,10.85,32.55
4368,2024-10-18,South,Widget A,1,9.71,9.71
4369,2024-10-19,West,Widget A,3,11.2,33.6
4370,2024-10-19,South,Gadget X,3,51.56,154.68
4371,2024-10-19,North,Gadget X,5,47.26,236.3
4372,2024-10-19,West,Widget A,7,11.65,81.55
4373,2024-10-19,East,Widget A,3,10.08,30.24
4374,2024-10-19,South,Widget A,5,11.75,58.75
4375,2024-10-20,North,Widget A,2,10.95,21.9
4376,2024-10-20,East,Widget B,1,17.49,17.49
4377,2024-10-20,East,Widget A,7,10.09,70.63
4378,2024-10-20,East,Widget B,10,17.74,177.4
4379,2024-10-21,West,Widget B,9,21.06,189.54
4380,2024-10-22,East,Widget A,7,9.99,69.93
4381,2024-10-22,East,Widget B,10,17.43,174.3
4382,2024-10-22,West,Gadget Y,2,56.87,113.74
4383,2024-10-22,North,Widget A,7,11.96,83.72
4384,2024-10-23,East,Widget A,8,10.5,84.0
4385,2024-10-23,South,Widget C,7,88.16,617.12
4386,2024-10-23,East,Widget A,9,9.45,85.05
4387,2024-10-24,East,Widget A,1,10.47,10.47
4388,2024-10-24,South,Gadget X,8,53.05,424.4
4389,2024-10-24,South,Widget A,5,10.4,52.0
4390,2024-10-25,West,Widget B,2,18.17,36.34
4391,2024-10-25,West,Widget C,3,101.59,304.77
4392,2024-10-25,South,Widget B,9,16.52,148.68
4393,2024-10-26,South,Gadget X,10,52.6,526.0
4394,2024-10-26,West,Widget A,2,9.43,18.86
4395,2024-10-27,South,Widget C,1,94.51,94.51
4396,2024-10-27,West,Widget C,4,83.04,332.16
4397,2024-10-27,East,Widget A,4,11.76,47.04
4398,2024-10-27,East,Widget A,4,10.88,43.52
4399,2024-10-27,North,Widget A,6,10.75,64.5
4400,2024-10-27,South,Widget A,5,10.99,54.95
4401,2024-10-28,North,Widget A,4,10.04,40.16
4402,2024-10-28,East,Widget C,4,78.31,313.24
4403,2024-10-28,East,Gadget Y,2,71.2,142.4
4404,2024-10-28,West,Widget A,5,11.5,57.5
4405,2024-10-29,North,Widget B,7,21.07,147.49
4406,2024-10-30,South,Gadget X,3,49.71,149.13
4407,2024-10-30,North,Widget B,6,16.63,99.78
4408,2024-10-30,South,Widget A,5,11.14,55.7
4409,2024-10-31,West,Widget C,4,79.97,319.88
4410,2024-10-31,North,Widget C,10,89.59,895.9
4411,2024-10-31,West,Gadget Y,3,67.08,201.24
4412,2024-10-31,West,Widget A,9,9.78,88.02
4413,2024-11-01,South,Widget C,2,78.38,156.76
4414,2024-11-01,South,Widget A,4,10.19,40.76
4415,2024-11-01,North,Widget A,8,10.17,81.36
4416,2024-11-02,East,Widget C,9,80.39,723.51
4417,2024-11-02,North,Widget A,4,11.34,45.36
4418,2024-11-03,East,Widget B,2,18.05,36.1
4419,2024-11-03,East,Widget B,8,16.85,134.8
4420,2024-11-04,South,Widget A,9,10.8,97.2
4421,2024-11-04,West,Widget A,2,11.77,23.54
4422,2024-11-04,North,Widget C,3,76.52,229.56
4423,2024-11-04,West,Widget A,8,9.53,76.24
4424,2024-11-04,East,Widget B,10,20.7,207.0
4425,2024-11-05,North,Widget B,9,17.89,161.01
4426,2024-11-05,North,Widget B,5,17.56,87.8
4427,2024-11-05,East,Widget A,6,9.86,59.16
4428,2024-11-05,North,Widget A,5,11.1,55.5
4429,2024-11-06,South,Widget A,4,9.2,36.8
4430,2024-11-07,West,Widget B,10,21.55,215.5
4431,2024-11-08,South,Widget C,10,85.02,850.2
4432,2024-11-08,North,Widget B,7,20.94,146.58
4433,2024-11-08,North,Widget C,5,85.21,426.05
4434,2024-11-09,South,Widget C,6,85.71,514.26
4435,2024-11-09,South,Gadget Y,8,61.88,495.04
4436,2024-11-09,East,Gadget X,3,53.05,159.15
4437,2024-11-09,East,Widget A,1,9.13,9.13
4438,2024-11-10,North,Widget A,4,11.42,45.68
4439,2024-11-10,North,Widget A,7,9.86,69.02
4440,2024-11-10,South,Widget A,1,10.04,10.04
4441,2024-11-11,West,Widget C,8,93.02,744.16
4442,2024-11-11,South,Widget A,7,11.18,78.26
4443,2024-11-11,East,Gadget Y,6,70.12,420.72
4444,2024-11-12,South,Widget A,3,11.54,34.62
4445,2024-11-12,West,Widget C,2,81.3,162.6
4446,2024-11-12,North,Widget B,4,16.71,66.84
4447,2024-11-12,North,Widget B,9,20.64,185.76
4448,2024-11-12,North,Widget B,7,18.84,131.88
4449,2024-11-12,West,Widget A,6,11.43,68.58
4450,2024-11-13,South,Widget C,1,92.9,92.9
4451,2024-11-13,East,Widget B,2,16.98,33.96
4452,2024-11-13,West,Widget A,6,10.12,60.72
4453,2024-11-13,North,Widget B,3,20.91,62.73
4454,2024-11-13,West,Widget B,10,20.2,202.0
4455,2024-11-13,North,Widget B,4,19.21,76.84
4456,2024-11-14,North,Widget B,1,17.01,17.01
4457,2024-11-14,East,Widget B,9,19.08,171.72
4458,2024-11-15,West,Widget A,4,11.04,44.16
4459,2024-11-15,South,Widget C,10,81.21,812.1
4460,2024-11-16,South,Gadget Y,2,62.81,125.62
4461,2024-11-16,North,Widget A,10,9.06,90.6
4462,2024-11-16,West,Widget A,6,11.6,69.6
4463,2024-11-16,North,Widget A,2,9.68,19.36
4464,2024-11-16,North,Widget A,2,10.13,20.26
4465,2024-11-17,North,Widget A,2,11.11,22.22
4466,2024-11-18,West,Widget B,4,16.86,67.44
4467,2024-11-18,South,Widget A,6,9.27,55.62
4468,2024-11-18,West,Widget C,1,77.01,77.01
4469,2024-11-18,South,Gadget Y,8,67.01,536.08
4470,2024-11-18,West,Widget B,10,20.38,203.8
4471,2024-11-18,East,Widget A,10,9.83,98.3
4472,2024-11-19,North,Widget B,10,18.64,186.4
4473,2024-11-19,West,Widget C,9,87.86,790.74
4474,2024-11-19,South,Widget C,1,98.38,98.38
4475,2024-11-19,South,Widget C,9,94.94,854.46
4476,2024-11-19,North,Widget B,3,20.26,60.78
4477,2024-11-19,West,Gadget Y,4,68.45,273.8
4478,2024-11-20,South,Gadget Y,10,68.27,682.7
4479,2024-11-20,North,Widget A,5,11.59,57.95
4480,2024-11-20,West,Widget A,6,10.32,61.92
4481,2024-11-20,West,Widget A,2,10.28,20.56
4482,2024-11-20,South,Widget B,6,18.79,112.74
4483,2024-11-20,West,Widget C,5,97.47,487.35
4484,2024-11-21,North,Widget B,9,21.33,191.97
4485,2024-11-21,West,Widget A,6,10.47,62.82
4486,2024-11-21,West,Widget B,3,18.83,56.49
4487,2024-11-22,East,Gadget Y,6,58.66,351.96
4488,2024-11-22,West,Widget B,9,16.51,148.59
4489,2024-11-22,West,Gadget X,8,53.02,424.16
4490,2024-11-23,South,Widget A,8,9.97,79.76
4491,2024-11-23,North,Widget A,7,9.43,66.01
4492,2024-11-23,North,Widget B,5,21.12,105.6
4493,2024-11-24,West,Widget B,10,19.95,199.5
4494,2024-11-24,East,Widget B,8,21.27,170.16
4495,2024-11-25,North,Widget B,8,18.33,146.64
4496,2024-11-25,West,Widget A,10,11.76,117.6
4497,2024-11-25,South,Widget B,4,20.9,83.6
4498,2024-11-26,East,Widget A,7,10.59,74.13
4499,2024-11-27,North,Widget A,3,9.26,27.78
4500,2024-11-27,East,Widget B,3,20.89,62.67
4501,2024-11-28,North,Gadget X,10,40.91,409.1
4502,2024-11-28,North,Widget B,8,18.61,148.88
4503,2024-11-29,South,Gadget Y,1,69.96,69.96
4504,2024-11-29,North,Widget B,8,16.5,132.0
4505,2024-11-29,South,Widget C,8,84.12,672.96
4506,2024-11-30,South,Widget A,5,10.44,52.2
4507,2024-12-01,North,Widget B,7,20.2,141.4
4508,2024-12-01,West,Widget A,9,11.76,105.84
4509,2024-12-01,West,Widget A,2,12.0,24.0
4510,2024-12-01,North,Widget B,10,17.66,176.6
4511,2024-12-01,West,Gadget X,2,52.01,104.02
4512,2024-12-02,North,Widget C,4,87.72,350.88
4513,2024-12-02,South,Widget A,3,9.99,29.97
4514,2024-12-02,East,Widget A,1,11.79,11.79
4515,2024-12-02,North,Widget C,8,94.54,756.32
4516,2024-12-03,South,Widget A,1,11.98,11.98
4517,2024-12-03,North,Widget A,4,9.0,36.0
4518,2024-12-04,East,Widget A,10,10.41,104.1
4519,2024-12-04,North,Widget C,6,101.96,611.76
4520,2024-12-05,North,Widget B,4,21.43,85.72
4521,2024-12-05,West,Widget C,9,94.32,848.88
4522,2024-12-05,South,Widget A,9,10.59,95.31
4523,2024-12-05,South,Gadget Y,7,71.56,500.92
4524,2024-12-06,East,Gadget Y,2,69.68,139.36
4525,2024-12-06,North,Widget A,7,10.21,71.47
4526,2024-12-06,East,Widget A,10,10.29,102.9
4527,2024-12-06,East,Widget A,9,10.34,93.06
4528,2024-12-06,East,Widget B,10,20.44,204.4
4529,2024-12-06,West,Widget B,5,19.66,98.3
4530,2024-12-07,West,Widget A,7,11.18,78.26
4531,2024-12-07,West,Widget C,4,79.74,318.96
4532,2024-12-07,North,Widget B,1,19.87,19.87
4533,2024-12-07,West,Widget A,9,11.56,104.04
4534,2024-12-07,North,Widget A,6,11.77,70.62
4535,2024-12-08,West,Widget A,9,10.99,98.91
4536,2024-12-08,South,Widget B,1,16.77,16.77
4537,2024-12-08,North,Widget B,4,19.4,77.6
4538,2024-12-09,South,Gadget Y,4,65.0,260.0
4539,2024-12-09,West,Widget C,9,77.78,700.02
4540,2024-12-09,East,Widget A,2,10.65,21.3
4541,2024-12-09,West,Gadget Y,10,57.45,574.5
4542,2024-12-09,East,Widget A,10,9.76,97.6
4543,2024-12-10,South,Widget A,1,11.26,11.26
4544,2024-12-10,South,Widget C,4,85.84,343.36
4545,2024-12-10,West,Widget A,2,10.66,21.32
4546,2024-12-10,South,Widget B,2,19.1,38.2
4547,2024-12-11,North,Widget B,2,21.39,42.78
4548,2024-12-11,West,Widget B,1,21.29,21.29
4549,2024-12-11,North,Gadget X,8,42.47,339.76
4550,2024-12-12,East,Widget A,2,11.27,22.54
4551,2024-12-12,East,Widget A,9,10.4,93.6
4552,2024-12-12,West,Widget C,10,99.04,990.4
4553,2024-12-12,North,Widget A,6,11.44,68.64
4554,2024-12-13,North,Widget B,4,21.53,86.12
4555,2024-12-13,East,Widget A,5,9.28,46.4
4556,2024-12-13,South,Widget C,10,87.18,871.8
4557,2024-12-13,North,Widget C,9,84.33,758.97
4558,2024-12-13,West,Widget A,9,11.47,103.23
4559,2024-12-13,North,Gadget X,8,45.95,367.6
4560,2024-12-14,North,Widget C,3,77.56,232.68
4561,2024-12-14,East,Widget B,1,19.12,19.12
4562,2024-12-14,West,Widget B,8,21.08,168.64
4563,2024-12-15,North,Widget A,10,10.33,103.3
